id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
INET_PL_446_EE_1_Seg_0_Seg_0;INET_PL_446_EE_1_Seg_0_Seg_0;['INET_PL_446'];['INET_N_383', 'NutsCons_237'];[38.868056, 38.941755];[-0.026709, 1.42003];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 120.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 38.936041, 'length_km': 136.809561, 'long_mean': 0.786619, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [38.88558, 38.90281, 38.91975, 38.93639, 38.95274, 38.96879, 38.98454, 39.0], 'path_long': [0.15882, 0.34444, 0.53015, 0.71595, 0.90184, 1.08781, 1.27386, 1.46], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0, 'is_bothDirection': None, 'lat_mean': 0.03684949999999887, 'length_km': 0.1, 'long_mean': 0.7233695, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
INET_PL_528_Seg_0_Seg_0;INET_PL_528_Seg_0_Seg_0;['INET_PL_528'];['INET_N_1373', 'SEQ_167_p'];[41.55, 42.21039];[13.66, 13.913];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 384.0, 'diameter_mm': 508.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 41.880232, 'length_km': 76.384738, 'long_mean': 13.78615, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [41.68212, 41.81422, 41.9463, 42.07836], 'path_long': [13.71018, 13.76057, 13.81117, 13.86198], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0, 'is_bothDirection': None, 'lat_mean': 0.3301949999999998, 'length_km': 0.16666666666666666, 'long_mean': 0.12650000000000003, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
INET_PL_528_Seg_0_Seg_5;INET_PL_528_Seg_0_Seg_5;['INET_PL_528'];['SEQ_167_p', 'INET_N_1264'];[42.21039, 42.60635];[13.913, 14.067353];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 384.0, 'diameter_mm': 508.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 42.408382, 'length_km': 45.830572, 'long_mean': 13.990071, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [42.3424, 42.47439], 'path_long': [13.96424, 14.01569], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0, 'is_bothDirection': None, 'lat_mean': 0.19798000000000113, 'length_km': 0.25, 'long_mean': 0.07717650000000019, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
INET_PL_656_EE_1_Seg_0_Seg_0;INET_PL_656_EE_1_Seg_0_Seg_0;['INET_PL_656'];['INET_N_1393', 'SEQ_184_p'];[46.674191, 46.64404];[14.756849, 14.49363];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 1050.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': 1, 'lat_mean': 46.659116, 'length_km': 20.372383, 'long_mean': 14.62524, 'max_cap_M_m3_per_d': 38.08219, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': 1970};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.015075500000001794, 'length_km': 0.5, 'long_mean': 0.1316095000000006, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': 0};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': 'raw'};{}
INET_PL_656_EE_1_Seg_0_Seg_1;INET_PL_656_EE_1_Seg_0_Seg_1;['INET_PL_656'];['SEQ_184_p', 'SEQ_188_p'];[46.64404, 46.58194];[14.49363, 13.96808];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 1050.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': 1, 'lat_mean': 46.61309, 'length_km': 40.745011, 'long_mean': 14.230803, 'max_cap_M_m3_per_d': 38.08219, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [46.61329], 'path_long': [14.2307], 'start_year': 1970};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.031049999999996913, 'length_km': 0.3333333333333333, 'long_mean': 0.26277499999999954, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': 0};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': 'raw'};{}
INET_PL_656_EE_1_Seg_0_Seg_3;INET_PL_656_EE_1_Seg_0_Seg_3;['INET_PL_656'];['SEQ_188_p', 'INET_N_85'];[46.58194, 46.54999];[13.96808, 13.705762];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 2203.0, 'diameter_mm': 1050.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': 1, 'lat_mean': 46.565965, 'length_km': 20.372493, 'long_mean': 13.836921, 'max_cap_M_m3_per_d': 38.08219, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': 1970};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.01597500000000096, 'length_km': 0.5, 'long_mean': 0.13115900000000025, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': 0};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': 'raw'};{}
INET_PL_659_EE_2_Seg_0_Seg_0;INET_PL_659_EE_2_Seg_0_Seg_0;['INET_PL_659'];['INET_N_830', 'INET_N_31'];[40.970417, 40.939928];[26.307161, 25.994099];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 16.0, 'diameter_mm': 1219.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 40.955172, 'length_km': 26.515982, 'long_mean': 26.15063, 'max_cap_M_m3_per_d': 4.2756227979057995, 'max_pressure_bar': 47.23712609539057, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': 2020};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.015244499999997885, 'length_km': 0.5, 'long_mean': 0.15653100000000109, 'max_cap_M_m3_per_d': 0.0, 'max_pressure_bar': 1.638810172580836, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': 0};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'M_Heuristics.app_Phys_Heur_Move_Capacity()', 'max_pressure_bar': 'log_M_Heuristics.PipeSegment_pressure()', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': 'raw'};{}
INET_PL_667_Seg_0_Seg_0;INET_PL_667_Seg_0_Seg_0;['INET_PL_667'];['INET_N_191', 'SEQ_256_p'];[40.581944, 40.63677];[21.000003, 20.6138];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 914.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 40.609411, 'length_km': 33.176928, 'long_mean': 20.806928, 'max_cap_M_m3_per_d': 27.397, 'max_pressure_bar': 66.13605621442761, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [40.60952], 'path_long': [20.80698], 'start_year': 2020};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.027412999999999244, 'length_km': 0.3333333333333333, 'long_mean': 0.19310149999999912, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0.7973285226385771, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': 0};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'log_M_Heuristics.PipeSegment_pressure()', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': 'raw'};{}
INET_PL_667_Seg_0_Seg_2;INET_PL_667_Seg_0_Seg_2;['INET_PL_667'];['SEQ_256_p', 'SEQ_260_p'];[40.63677, 40.6903];[20.6138, 20.22696];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 914.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 40.66359, 'length_km': 33.177582, 'long_mean': 20.420407, 'max_cap_M_m3_per_d': 27.397, 'max_pressure_bar': 66.13605621442761, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [40.6637], 'path_long': [20.42046], 'start_year': 2020};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.026765000000001034, 'length_km': 0.3333333333333333, 'long_mean': 0.19342000000000145, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0.7973285226385771, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': 0};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'log_M_Heuristics.PipeSegment_pressure()', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': 'raw'};{}
INET_PL_667_Seg_0_Seg_4;INET_PL_667_Seg_0_Seg_4;['INET_PL_667'];['SEQ_260_p', 'SEQ_270_p'];[40.6903, 40.76817];[20.22696, 19.64556];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 914.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 40.729398, 'length_km': 49.765721, 'long_mean': 19.936335, 'max_cap_M_m3_per_d': 27.397, 'max_pressure_bar': 66.13605621442761, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [40.71658, 40.74254], 'path_long': [20.03331, 19.83951], 'start_year': 2020};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.0389349999999986, 'length_km': 0.25, 'long_mean': 0.2906999999999993, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0.7973285226385771, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': 0};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'log_M_Heuristics.PipeSegment_pressure()', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': 'raw'};{}
INET_PL_667_Seg_0_Seg_7;INET_PL_667_Seg_0_Seg_7;['INET_PL_667'];['SEQ_270_p', 'INET_N_532'];[40.76817, 40.793474];[19.64556, 19.451467];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 914.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 40.780822, 'length_km': 16.587956, 'long_mean': 19.548514, 'max_cap_M_m3_per_d': 27.397, 'max_pressure_bar': 66.13605621442761, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': 2020};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.012652000000002772, 'length_km': 0.5, 'long_mean': 0.09704649999999937, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0.7973285226385771, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': 0};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'log_M_Heuristics.PipeSegment_pressure()', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': 'raw'};{}
INET_PL_699_Seg_0_Seg_0;INET_PL_699_Seg_0_Seg_0;['INET_PL_699'];['INET_N_564', 'SEQ_280_p'];[42.373095, 42.66974];[12.40241, 12.2147];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 3720.0, 'diameter_mm': 1066.8, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 42.521432, 'length_km': 36.407678, 'long_mean': 12.30863, 'max_cap_M_m3_per_d': 50.39007816031909, 'max_pressure_bar': 75.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [42.52146], 'path_long': [12.30878], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0, 'is_bothDirection': None, 'lat_mean': 0.14832249999999902, 'length_km': 0.3333333333333333, 'long_mean': 0.09385499999999958, 'max_cap_M_m3_per_d': 0.6678072728425165, 'max_pressure_bar': 0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_M_Heuristics.PipeSegment_capacity()', 'max_pressure_bar': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
INET_PL_699_Seg_0_Seg_2;INET_PL_699_Seg_0_Seg_2;['INET_PL_699'];['SEQ_280_p', 'INET_N_1627'];[42.66974, 43.557809];[12.2147, 11.640662];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 3384.0, 'diameter_mm': 1066.8, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 43.113974, 'length_km': 109.223683, 'long_mean': 11.92884, 'max_cap_M_m3_per_d': 50.39007816031909, 'max_pressure_bar': 75.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [42.81795, 42.96608, 43.11413, 43.26211, 43.41], 'path_long': [12.12018, 12.0252, 11.92977, 11.83387, 11.7375], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 0, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0, 'is_bothDirection': None, 'lat_mean': 0.4440345000000007, 'length_km': 0.14285714285714285, 'long_mean': 0.2870189999999999, 'max_cap_M_m3_per_d': 0.6678072728425165, 'max_pressure_bar': 0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'raw', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_M_Heuristics.PipeSegment_capacity()', 'max_pressure_bar': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
